MASSEY MUSIC||||205 E. 20TH|JOPLIN|MO|64804|417/781-1482|1-417-782-7676|ckaiser@masseymusic.com|0000101680
MATT UMANOV GUITARS||||273 BLEECKER STREET|NEW YORK|NY|10014|212-675-2157|1-212-717-8404||0000101686
McCANN ELECTRONICS||||100 DIVISION STREET|METAIRIE|LA|70001|504-837-7272|1-504-834-1014|tmccann@mccann1.com|0000101694
MEGA MUSIC||||113 MAIN|STERLING|CO|80751|970-521-9020|||0000101722
METRO MUSIC||||155 S. ST. ANDREWS STREET|DOTHAN|AL|36301|(334) 792-0883|1-334-793-4789|candre@lumbergroup.com|0000101739
MID MICHIGAN MUSIC||||240 E MAIN|MIDLAND|MI|48640|989-832-9525|1-989-832-9385|BILL@MIDMICHIGANMUSIC.COM|0000101755
MIDDLETOWN MUSIC||||5238 SUMMIT BRIDGE ROAD|MIDDLETOWN|DE|19709|302-376-7600|1-302-378-7291||0000101756
MIDWEST AUDIO||||774 W. ALGONQUIN RD.|ARLINGTON HEIGHTS|IL|60005|(847) 640-1890|1-847-640-1928|midwestaud@aol.com|0000101762
MIDWEST MUSIC MENDERS (SVC)||||9433 OGDEN AVE|BROOKFIELD|IL|60513|773-267-7367|1-773-267-7493|INFO@ASOUNDEDUCATION.COM|0000101770
MILLSAP MUSIC COMPANY||||6929 JOHN F. KENNEDY BLVD.|N. LITTLE ROCK|AR|72116|501-834-5700|1-501-834-5701|milsapmusic@sbcglobal.net|0000101781
MOMS MUSIC, INC.||||1900 MELLWOOD AVENUE|LOUISVILLE|KY|40206|502-897-3304|1-502-897-3435|max@momsmusic.com|0000101801
MOUTON MUSIC||||23466 CROWLEY EUNICE HWY.|CROWLEY|LA|70526|337-783-2246|1-337-783-1919|mountainmusic@aol.com|0000101819
MSC SYSTEMS||||1195 S MAJOR DRIVE|BEAUMONT|TX|77707|(409) 866-8845|1-409-866-9732|brad@mscsound.com|0000101824
M-TRONICS / SERVICE CENTER||||41 W. MAIN STREET|MESA|AZ|85201|480-461-3194|1-480-461-3195||0000101829
MULTI MEDIA SERVICES, LLC||||161 AUSTIN AVE N.E.|MARIETTA|GA|30060|770-422-3748|1-770-422-5228|raymondb@mmsav.com|0000101833
MUNCIE MUSIC CENTER||||207 W. JACKSON STREET|MUNCIE|IN|47302|765-284-4481|1-765-284-4482|munciemusic@iquest.net|0000101836
MUSIC ALLEY||||3659 LORNA RD. SUITE 113|BIRMINGHAM|AL|35216|205-988-3688|1-205-733-8371|stevegarrett@musicalleyonline.com|0000101841
MUSIC CENTER, INC.||||897 PINEWOOD WAY|LIVE OAK|FL|32060|386-362-5816|1-386-362-6331||0000101848
MUSIC DEPOT||||232 IDLEWILD ROAD|COLUMBUS|MS|39704|662-327-3376|1-662-327-1506||0000101855
MUSIC EMPIRE||||6512 MAGNOLIA AVE.|RIVERSIDE|CA|92506|951-786-0852|1-951-369-6618|musicempire2001@yahoo.com|0000101859
MUSIC FACTORY||||835 RICARDO COURT|SAN LUIS OBISPO|CA|93401|805-544-8944|1-805-544-8946|jack@jackmusicfactory.com|0000101862
MUSIC FACTORY||||219 36th. STREET|BROOKLYN|NY|11232|718-832-0135|||0000101863
MUSIC FACTORY, THE||||1411 E BROADWAY|PEARLAND|TX|77581|281-482-0100|1-281-482-0106|dytownsend@aol.com|0000101864
MUSIC GO ROUND (Lville)||||3640 S HURSTBOURNE PKWY|LOUISVILLE|KY|40299|502-495-2199|1-502-495-0848|doug.carlson@insightbb.com|0000101869
MUSIC MAJOR||||401 NATHAN ELLIS HIGHWAY|MASHPEE|MA|02649|508-539-0234|1-508-539-1192||0000101875
MUSIC MART||||536 WEST VILLARD|DICKINSON|ND|58601|701-483-7529|1-701-483-7528|ken@musicmart.cc|0000101880
MUSIC SOLUTIONS||||11 WALL STREET|PASSAIC|NJ|07055|973-574-1441|1-973-574-1443||0000101892
MUSIC VILLAGE|USE ACCOUNT# 106544|||4093 RIVERDALE ROAD|OGDEN|UT|84405|801-399-1418|1-801-399-1475|wim@musicvillageusa.com|0000101900
MUSIC WORKSHOP OF SALEM||||379 C SOUTH BROADWAY|SALEM|NH|03079|603-893-1544|1-603-894-6565|musicworkshop@verizon.net|0000101902
MUSIC WORLD||||7017 MENUAL NE|ALBUQUERQUE|NM|87110|505-884-6774|1-505-884-1693||0000101903
MUSIC WORLD||||502 E MAIN STREET|BATTLE GROUND|WA|98604|360-687-1768|1-360-687-0763|pat@musicworldstores.com|0000101904
MUSICAL FULLFILLMENT SERVICES||||8 THORNTON ROAD|OAKLAND|NJ|07436|201-416-4043|1-201-251-6376|darren@amsrocks.com|0000101907
MUSICIAN'S HEADQUARTERS||||11935 LAKE JUNE ROAD|BALCH SPRINGS|TX|75180|972-285-0509|1-972-285-0532|hleemusic@aol.com|0000101915
MUSIK HAUS INC.||||2300 S. OTSEGO AVENUE|GAYLORD|MI|49735|989-731-2842|1-989-731-0553|stan@gmusikhaus.com|0000101930
MUZAK||||3318 LAKEMONT BLVD.|FT MILL|SC|29708-8309|803-396-3000|803-396-1616|centralpurchasing@muzak.com|0000101934
MUZAK***||||PO BOX 90418|CHICAGO|IL|60696-0418|216-781-1234|1-216-781-1237||0000101935
NEW MUSIC||||40 RUSSELL RD.|ALBANY|NY|12206|518-459-8298|1-518-459-8412|TRIXTRAX@NYCAP.RR.COM|0000101964
NICK'S MUSIC||||122 NO. CENTER STREET|SOMERSET|PA|15501|814-444-1718|1-814-444-1718|daven1750@aol.com|0000101977
NOAH'S MUSIC STORE||||1314 S. 5TH AVE #A|YUMA|AZ|85364|928-314-0105|928-314-0085|noahsmusic@aol.com|0000101982
NOVO GROUP||||1722 38TH AVE|SAN FRANCISCO|CA|94122|415-665-6680|1-415-566-0510|artky@pacbell.net|0000102010
OFFSHORE MUSIC||||926 SOQUEL AVENUE|SANTA CRUZ|CA|95060|831-462-2567|1-831-462-2567|rickleachman@yahoo.com|0000102015
ONLINE MKTG. DIST.||||150 QUADRAL DR. SUITE A|WADSWORTH|OH|44281|330-336-7504|||0000102032
OWENS MUSIC COMPANY||||201 EAST MAIN STREET|SANTA MARIA|CA|93454|805-922-4551|1-805-928-0806|owensmusic@yahoo.com|0000102046
PACIFIC BAY DISTRIBUTION*****||||3263 LLANO ST.|SAN MATEO|CA|94403|916-391-9630|1-916-391-9634|johnh@troutfarm.cc|0000102056
PAULDING MUSIC||||10175 DALLAS ACWORTH HWY. STE 121|DALLAS|GA|30132|770-974-1158|1-770-974-1774|PAULDINGMUSICCENTER@YAHOO.COM|0000102082
PEELER MUSIC||||2027 S. BYRNE RD|TOLEDO|OH|43614|419-385-0009|419-385-1926|peelermusic@sbcglobal.net|0000102093
PERFORMANCE AUDIO, INC.||||1002 JONES RD.|HENDERSONVILLE|TN|37075|615-264-3896|1-615-264-8491|mid-co@ix.netcom.com|0000102103
PETES MUSIC CENTER||||425 TEAGARDEN AVE|YUBA CITY|CA|95991|530-673-0526|1-916-673-0526|pete@petesmusic.net|0000102109
PHILLIPS MUSIC CO||||6914 PACIFIC BLVD|HUNTINGTON PARK|CA|90255|323-589-8555|1-323-589-8987||0000102116
PICKIN PALACE||||553 N. FRONT STREET|ROCK SPRINGS|WY|82901|307-362-5848|1-307-362-1518|JENSENTODD@MSN.COM|0000102123
PLATEAU MUSIC CENTER||||4534 KLAHANIE BLVD.|ISSAQUAH|WA|98029|425-369-93333|1-425-427-1328||0000102130
PLAYBACK CD||||510 EAST MAIN STE 8|VERNAL|UT|84078|435-789-4123|1-435-789-4124|playback@ubtanet.com|0000102136
PM MUSIC|Under new ownership use acc# 108829|||42 FEDERAL DRIVE|JACKSON|TN|38305|731-664-0093|1-713-574-1883|MIKE@PM-SYSTEMS.BIZ|0000102143
PRO LINE MUSIC||||490 LINCOLN HIGHWAY|FAIRLESS HILLS|PA|19030|215-736-8055|215-736-8125|prolinemusic@comcast.net|0000102197
PRO MUSIC||||5535 BEACH BLVD.|JACKSONVILLE|FL|32207|904-399-5719|1-904-399-5459|info@promusicsales.com|0000102200
PRO MUSIC GROUP||||10743 WALKER ST|CYPRESS|CA|90630|714-891-3990|1-714-891-7024|tcarnaghi@promusicgroup.com|0000102209
PRO SOUND MSC CTR-SERVICE CENTER***||||6235 LOOKOUT RD. STE J|BOULDER|CO|80301|303-530-1364|1-303-530-1367||0000102214
PROCESS CONTOL OUTLET (SVC)||||5517 EAST ROAD|BAYTOWN|TX|77521|281-421-1321|1-281-421-2683|slarrabee@pco2.com|0000102217
PROFESSIONAL AUDIO INSTALLATION CO||||470 HWY 431 NORTH STE A|MARTIN|TN|38237|731-587-5730|1-731-587-4032|bdyer@frontier.net|0000102233
PROFESSIONAL AUDIO SERV*****||||PO BOX 2623|MISSION|KS|66201|913-677-4747|1-913-432-3813||0000102234
PRO MUSIC INC||||300 FRONT STREET|FAIRBANKS|AK|99701|(907) 456-1994|1-907-451-1999|sales@promusicalaska.com|0000102237
PROFESSIONAL SOUND||||18 SUGARBERRY CT.|BRUNSWICK|GA|31525|912-230-6062|1-912-265-0631||0000102240
PROGRESSIVE PRODUCTIONS||||3705 BIANCO RD|JOELTON|TN|37080|615-321-9516|1-615-321-3212||0000102248
PRO-TECH ELECTRONICS-SERVICE CENTER||||1908 HERIFORD DRIVE|COLUMBIA|MO|65202|573-814-5481|1-573-814-5485||0000102259
PUTNAM MUSIC CENTER||||551 ROUTE 6|MAHOPAC|NY|10541|845-621-2626|1-845-621-0867||0000102270
ZONA ELECTRONICA|AKA-QUINTA ELECTRONICS|||4905 5th. AVE.|BROOKLYN|NY|11220|718-435-8888|1-718-686-7777||0000102279
R & B MUSIC, INC.||||1106 E. MAIN STREET|OAK HILL|WV|25901|304-469-4905|1-304-469-2190||0000102280
R.I.T. ASSOCIATES, INC.||||3870 PLAINFIELD NE|GRAND RAPIDS|MI|49525|616-243-7867|1-616-458-3445|ritpaul@iserv.net|0000102288
RED RIVER MUSIC, INC.||||3700 JOHNSON STREET|LAFAYETTE|LA|70503|318-443-6365|1-318-443-6366|redrivermusicinc@aol.com|0000102318
ROCKIN BOBS DJ SUPPLY||||5301 CLAIRTON BLVD.|PITTSBURGH|PA|15236|412-884-1000|1-412-884-6731|ROCKIN@ROCHINBOBS.COM|0000102364
ROCKLAND MUSIC CENTER INC,||||234 ROUTE 59 EAST|NANUET|NY|10954|845-624-5470|1-845-624-5473|rocklandmusic@aol.com|0000102365
ROCK-LAND MUSIC***||||PO BOX 3127|Rocklin|CA|95677|916-632-1214|1-916-632-1211|rocklandmusic@sbcglobal.net|0000102366
ROCKLEY MUSIC||||8555 WEST COLFAX|LAKEWOOD|CO|80215|303-233-4444|1-303-234-5488||0000102367
ROSEVEAR'S MUSIC CENTER, INC.||||224 E. WISHKAH|ABERDEEN|WA|98520|360-532-3011|1-360-532-8485|ROSEVEARS@TECHLINE.COM|0000102384
ROUTE 66 MUSIC GEAR||||221 CHRISTIAN LANE UNIT A|BERLIN|CT|06037|860-828-8005||alex@route66musicgear.com|0000102389
SAM'S ELECTRONICS INC.||||1111 E 11TH STREET|LOS ANGELES|CA|90021|213-617-7229|1-213-617-7541|yosy.samsmusic@gmail.com|0000102411
SHS AUDIO||||1922 W. BANTA RD.|INDIANAPOLIS|IN|46217|317-780-0454|1-317-780-0677||0000102462
SIX STAR DJ||||1113 E. 11TH STREET|LOS ANGELES|CA|90021|213-488-0198|1-213-488-5187|DS@SIXSTARDJ.COM|0000102484
SLOWHAND MUSIC||||428 PUTNAM LANE|SCHAUMBURG|IL|60193|847-985-0282|1-847-985-0282||0000102495
SOUND CHECK (SVC)||||118 E PULASKI STREET|PULASKI|WI|54162|920-822-8555|1-920-822-8555|ddekeyser@bigfoot.com|0000102534
SOUND CITY MUSIC||||947 W. MAIN|TROY|OH|45373|937-335-2406|1-937-335-4726|soundcity1@netzero.com|0000102535
SOUND EXCHANGE||||2906 N.E. 14th STREET|OCALA|FL|34470|352-694-7290|1-352-624-9540|sales@soundexchange2.com|0000102549
SOUND HOUSE MUSIC||||4163 NORTH MAYO TRAIL|PIKEVILLE|KY|41501|606-437-4155|1-606-437-4294|soundhousemusic@bellsouth.net|0000102552
SOUND DISTRIBUTION & SALES-WEST||||10073 76TH AVE|BRIDGEVIEW|IL|60455|818-716-7499|1-818-716-7013|smwest@aol.com|0000102561
SOUND PRODUCTS INC||||11475 VALLEY VIEW RD|EDEN PRAIRIE|MN|55344|952-944-2930|1-952-944-5077||0000102568
SOUND SOLUTIONS||||2467 SAVANNAH HIGHWAY|CHARLESTON|SC|29414|843-402-0180|1-843-852-0409||0000102575
SOUND SOLUTIONS INC.||||81 HAMRIC DRIVE|OXFORD|AL|36203|256-835-3731|1-256-835-3704|glenf@soundsolutions.us|0000102578
SOUND SOLUTIONS-CARMICHAEL||||3941 PARK DRIVE STE 20-152|EL DORADO HILLS|CA|95762-4549|916-402-4424|916-941-3714|paul@soundsolutions4av.com|0000102579
SOUND TECHS||||1611 SOUTH FIRST STREET|LUFKIN|TX|75901|936-632-8484|1-936-632-2368|tim@soundtechs.com|0000102591
SOUND WEST AUDIO (SVC)||||2323 TACOMA AVE S.|TACOMA|WA|98402|253-272-1435|1-253-272-4251|OFFICE@SOUNDWESTAUDIO.COM|0000102597
SOUNDCOM, LLC||||241 COMMERCE PARKWAY|PELHAM|AL|35124|205-739-0200|205-739-0143||0000102605
SOUNDWORKS, INC||||1020 CENTER STREET, SUITE 16|HORSEHEADS|NY|14845|607-795-0323|1-607-795-4107||0000102628
SOUTHAVEN CONSIGNMENT MUSIC||||7931 HWY. 51 NORTH|SOUTHAVEN|MS|38671|662-342-6900|1-662-342-6900|STHMSC@AOL.COM|0000102636
SPOTLIGHT MUSIC||||4606 S. MASON ST|FORT COLLINS|CO|80525|970-377-8066|1-970-377-8068|ROB@SPOTLIGHTMUSICSTORE.COM|0000102666
SQUARE DEAL MUSIC||||212 W. BROADWAY|MUSKOGEE|OK|74401|918-683-1799|1-918-683-4026|music.s@sbcglobal.net|0000102670
NEW WORLD PRO AUDIO||||11836 EXPLORER DR|LOLO|MT|59847|406-251-7953|1-406-251-7954|jim@newworldproaudio.com|0000102685
STARR ENTERTAINMENT GROUP||||PO BOX 135|ATHENS|NY|12015|518-756-1500|518-756-1502|PSTARR@STARRENTERTAINMENTGROUP.COM|0000102686
STARR'S GUITARS||||PO BOX 1090|CEDAREDGE|CO|81413|970-856-2331|1-970-856-2332|INFO@STARRSGUITARS.COM|0000102688
STEVE'S MUSIC CENTER||||248 ROCKHILL DRIVE|ROCKHILL|NY|12775|845-796-3616|1-845-796-3616|steve@stevesmusiccenter.com|0000102702
STIX & STRINGS MUSIC||||412 BACON RD|PAINESVILLE|OH|44077|440-639-9055|1-440-639-9065|stixstrings@msn.com|0000102708
STOCKDALE MUSIC|NEW OWNER USE ACCT #106262|||4903 STOCKDALE HWY.|BAKERSFIELD|CA|93309|661-836-1236|1-661-836-1578|randy@stockdalemusic.com|0000102709
STRINGS & THINGS MUSIC||||113 SOUTH MAIN STREET|CONCORD|NH|03301|603-228-1971|1-603-228-1555|mbgtr57@aol.com|0000102716
STRINGS 'N THINGS||||2207 EAST MAIN STREET|FARMINGTON|NM|87401|505-325-5335|1-505-326-5186|liligo24@gmail.com|0000102718
SUNSET MUSIC||||570 SO. WESLEYAN BLVD.|ROCKY MOUNT|NC|27803|252-937-0500|1-252-937-0555|sunset@rockymountnc.com|0000102741
SUPERIOR MUSIC & SOUND||||314 MAIN STREET|TEXARKANA|TX|75501|903-791-1758|1-903-792-4684||0000102747
SWANSBORO MUSIC & PAWN||||1035 W. CORBETT AVE.|SWANSBORO|NC|28584|910-326-2274|1-910-326-2274|SWANSBOROMUSIC@BIZEC.RR.COM|0000102751
SWEETWATER SOUND INC||||5501 US HIGHWAY 30 W|FORT WAYNE|IN|46818|(260) 432-8176|1-260-469-4126|confirmations@sweetwater.com|0000102754
TC MARKETING||||11001 PAGOSA DR. NW|ALBUQUERQUE|NM|87114|505-890-4480||RIMREP@AOL.COM|0000102781
TECHNICAL RESOURCE GROUP,INC||||7225 BRYAN DAIRY RD|LARGO|FL|33777|727-533-9440|1-727-533-9441|nhauser@trginc.net|0000102790
TED BROWN MUSIC||||6228 TACOMA MALL BOULEVARD|TACOMA|WA|98409|253-272-3211|1-253-572-1416|randy@tedbrownmusic.com|0000102797
TEMPLETON SOUND SYSTEMS||||2982 North Road|ORANGEBURG|SC|29115|803-535-0275|1-803-535-0274||0000102807
THE CENTURIONS / SOUND SYSTEMS AND||||136 CROSS CREEK CONECTOR|GREENWOOD|SC|29649|864-943-2319|1-864-941-9210|soundnmore@embarqmail.com|0000102819
THE MUSIC CONNECTION INC.||||77 8TH AVENUE SW|FOREST LAKE|MN|55025|651-464-5252|1-651-464-4249|CHARLIE@CONNECTIONWITHMUSIC.COM|0000102832
THE MUSIC SHOPPE||||1427 S. 25th STREET|TERRE HAUTE|IN|47803|812-232-4095|1-812-238-1901|themusicshoppe@sbcs.com|0000102835
THE SHOW BUSINESS,SOUND&LIGHTING||||7576 Southlake Parkway|Jonesboro|GA|30236|770-477-6227|1-770-472-3727|OREO@THESHOWBUSINESS.COM|0000102845
THE STARVING MUSICIAN||||1400 OCEAN STREET|SANTA CRUZ|CA|95060|831-426-1975|831-471-9230|tsmscz@gmail.com|0000102850
THOMPSON SOUND, INC||||638 COUNTY ROAD 362|TRINITY|AL|35673|1-256-974-7686|1-256-351-1288|thompsonsound@aol.com|0000102864
THUNDERBALL MKT*********||||10 CRAGWOOD ROAD|AVENEL|NJ|07001-2003|212-645-5600|732-587-1265||0000102869
TNT CUSTOM GUITARS||||836 KLAMATH AVE|KLAMATH FALLS|OR|97601|541-273-1521|1-541-273-1525||0000102880
TOPS ELECTRONIC SERVICE (SVC)||||105 WARD HILL AVE|HAVERHILL|MA|01835|978-374-9877|1-978-374-8575||0000102892
TREASURE COAST MUSIC, INC.||||43 SW OSCEOLA AVE.|STUART|FL|34994|772-463-5920|1-772-463-5927||0000102905
TRIPLE S ELECTRONICS||||299 BROAD ST|BLOOMFIELD|NJ|07003|(973) 748-4025|1-973-748-8690|km_triples@hotmail.com|0000102917
TRS INOVATION INC,||||3320 UPTON AVE.|TOLEDO|OH|43613|419-415-9387|1-419-472-0638||0000102923
True Tone Audio||||1915 Larrabee Avenue|Bellingham|WA|98225|360-734-2500|1-360-756-0278|steven.wood3@comcast.net|0000102924
TUPPER & REED*****||||741 4TH STREET|SANTA ROSA|CA|95404|702-545-4827|1-707-545-5904||0000102929
TWIN TOWN GUITARS, INC||||3400 LYNNDALE AVE. SO.|MINNEAPOLIS|MN|55408|612-822-3334|1-612-822-9571|andrewbell@qwest.net|0000102933
ULTIMATE MUSIC INC.||||1209 PERUVILLE ROAD|GROTON|NY|13073|607-423-2131|607-756-6615|info@ultimatemusiccenter.com|0000102938
UNIVERSAL MUSIC CO.||||1200 E. 104TH AVE|THORNTON|CO|80233|303-452-1557|1-303-452-1163|universalmusicco@gmail.com|0000102950
VICTOR MUSIC EXCHANGE / QUAKERTOWN||||201 STATION RD. # 201|QUAKERTOWN|PA|18951|215-538-9558|1-215-538-3103||0000102971
VICTOR MUSIC EXCHANGE/ BHV||||LIBERTY MALL, ROUTE 209|BRODHEADSVILLE|PA|18322|570-992-0105|||0000102972
VIP ELECTRONICS||||1461 ROCKAWAY PARKWAY|BROOKLYN|NY|11236|718-272-7228|1-718-272-6635|VIPELECTRONICS@AOL.COM|0000102992
VISION ELECTRONICS / SERVICE CTR.||||17029 ECORSE RD|ALLEN PARK|MI|48101|313-294-5555|1-313-294-5656|mikewall@visionelectronix.com|0000102994
VOX BOX,THE||||350 S APACHE DRIVE|MARSHALL|MO|65340-9678|660-886-6935|1-660-886-9288|VBMARK@SBCGLOBAL.NET|0000103007
WATERMELON MUSIC||||207 E. STREET|DAVIS|CA|95616|530-758-4010|1-530-758-9300|info@watermelonmusic.com|0000103032
Web Consumer (Domestic)||||8760 South Sandy Parkway|Sandy|UT|84070|(801) 566-8800|566-7005||0000103036
WHITTAKER MUSIC CO.||||241 3RD AVE #C|CHULA VISTA|CA|91910|619-476-0622|1-619-425-6631|info@whittakermusicinc.com|0000103053
WINSTON ORGAN SERVICES||||5634 S. KINGSHIGHWAY|ST. LOUIS|MO|63109|314-353-7015|1-314-353-0006|bill@winstonorgan.com|0000103065
WOODY'S PRO SOUND & MUSIC||||1251 WEST LEE HIGHWAY|CHILHOWIE|VA|24319|276-646-3392|1-276-646-3392||0000103074
MERLE'S MUSIC||||304 N BISHOP|ROLLA|MO|65401|573-341-3020|1-573-341-3575|WMUSIC@FIDNET.COM|0000103075
YANCEY MUSIC CENTER, INC.||||601 S. YONGE STREET|ORMOND BEACH|FL|32174|904-677-8384|1-904-677-2672|music.store@yancymusic.com|0000103086
ZONE MUSIC||||7884 OLD REDWOOD HIGHWAY|COTATI|CA|94931|707-664-1213|1-707-664-8078|merille@zonemusic.com|0000103101
DAN'S GUITARS||||2000 S. BERETANIA STREET UNIT B|HONOLULU|HI|96826|808-942-2900|1-808-942-0680|info@dansguitars.com|0000103119
ENCHANTMENT ELECTRONI||||500 ISLETA BLVD. SW|ALBUQUERQUE|NM|87105|505-873-1010|1-505-873-5520||0000103124
SUBURBAN MUSIC CENTER||||210 W. FRONT STREET|WHEATON|IL|60187|630-682-4291|1-630-682-8443|guitar_2@sbcglobal.net|0000103152
A & J MUSIC||||104 EAST BRIDGE ST.|OSWEGO|NY|13126|315-343-9123|1-315-343-3910||0000103164
A&S MUSIC||||3411 SPURLOCK ROAD|NEDERLAND|TX|77627|409-727-5159|1-409-727-5562|aandsmusic@yahoo.com|0000103167
A.B. Stephen's Music, Inc.||||2828 Drake Ave.|Huntsville|AL|35805|256-880-1234|1-256-880-1236|skstuffo@hotmail.com|0000103168
AAA SWING CITY MUSIC||||1312 VANDALIA|COLLINSVILLE|IL|62234|618-345-6701|1-618-345-2004|swingcitymusic@ameritech.net|0000103171
AARON STUDIO ENT. INC.||||215 HOLLYWOOD BLVD.|HOLLYWOOD|FL|33020|954-920-4020|1-954-925-3877||0000103172
ABBA'S MUSIC||||119 N MAIN STR|HENDERSON|KY|42420|270-826-0186|1-270-844-8172|ABBAS@HENDERSON.NET|0000103174
STAGES MUSIC||||7131 E. MERCER LANE|SCOTTSDALE|AZ|85254|480-948-4720|1-480-948-2938|sales@ktjmusic.com|0000103175
AC RADIO SUPPLY||||1539 PASSYUNK AVE.|PHILADELPHIA|PA|19145|215-462-9379|1-215-462-9382||0000103177
ACADEMY OF MUSIC||||N 89 W 16744 APPLETON AVE.|MENOMONEE FALLS|WI|53051|414-255-6950|1-414-255-6960||0000103179
ACCENT MUSIC||||5810 A KIRKWOOD HIGHWAY|WILMINGTON|DE|19808|302-999-9939|1-302-999-8619|steve@accentmusic.com|0000103181
ACE MUSIC||||723 WATERVLIET AVE|DAYTON|OH|45420|937-253-4393|1-937-253-3142||0000103185
ADVANCE MUSIC CENTER INC||||75 MAPLE STREET|BURLINGTON|VT|05401|(802) 863-8652|1-802-865-4687|info@advancemusicvt.com|0000103197
AFTER HOURS PRODUCTIONS**|PO BOX 1327||||TIFTON|GA|31794|912-386-5734|1-912-386-1229||0000103205
AIRPORT MUSIC||||448 CAYUGA RD.|CHEEKTOWAGA|NY|14225|716-634-5649|1-716-636-8937|airport@airportmusic.com|0000103207
AKRON MUSIC||||617 HOWE AVENUE|CUYAHOGA FALLS|OH|44221|(330) 945-6200|1-330-945-5200|rick@akronmusic.com|0000103211
Alan's Discount Music||||PO BOX 101051|Birmingham|AL|35210|205-979-1119|1-205-951-0905||0000103214
ALBANY MUSIC & SOUND||||805 BURKHART STREET S.E.|ALBANY|OR|97321|541-967-8239|1-541-967-4192|albanymusic@juno.com|0000103215
ALOBARS||||716 HANLEY INDUSTRIAL COURT|ST LOUIS|MO|63144|314-781-7600|1-314-781-7606|diane@alobars.com|0000103223
ALPHA SOUND & LIGHTING|SUITE 100||DBA ALPHA AUDIO SYSTEMS INC|24846 AVE ROCKEFELLER ste 100|SANTA CLARITA|CA|91355|(661) 257-3593|1-661-257-3633|purchasing@alphasoundandlighting.com|0000103225
ALSTAGE SOUND & LIGHTING||||7641 E. LINCOLN WAY|APPLE CREEK|OH|44606|330-262-7529|1-330-262-3880||0000103226
ALVIS MUSIC||||2820 WASHINGTON AVE.|VINCENNES|IN|47591|812-886-9524|1-812-886-5428|alvismusic@yahoo.com|0000103229
AMERICAN ELECTRONIC SUPPLY COMPANY||||13 WEST PARK CIRCLE|BIRMINGHAM|AL|35211|205-942-4656|1-205-942-6104|VICKI@americanelectronic.com|0000103234
VERVE ENTERTAINMENT||||3188 N. MARKS, STE.# 115|FRESNO|CA|93722|559-790-0700|1-559-275-5716|PAUL@WCSOUND.COM|0000103246
ANGELO GALLO GUITAR,INC.||||966 PORTION RD STE # 4|LAKE RONKONKOMA|NY|11779|631-732-2175|1-631-451-1684||0000103253
ANTELOPE VALLEY MUSIC||||422 W.AVE. P SUITE B80|PALMDALE|CA|93550|661-947-5861|1-661-947-7482|avmusic@msn.com|0000103256
APPLE MUSIC & STEREO, INC.||||1009 PRINCESS ANNE ST.|FREDRICKSBURG|VA|22401|540-371-0473|1-425-699-8043|karlsteinbach@yahoo.com|0000103261
APPLE MUSIC COMPANY INC||||225 SW FIRST AVE|PORTLAND|OR|97204|503-226-0036|1-503-228-0140|apple@teleport.com|0000103262
AREA RECORDS***|P.O BOX 949||||GENEVA|NY|14456|315 789-9131|1-315-781-6345||0000103267
ARIZONA MUSIC PRO INC.||||122 EAST ROUTE 66|FLAGSTAFF|AZ|86001|928-566-9054|1-928-556-9247|ARIZONAMUSICPRO1@QWEST.NET|0000103270
ARTHUR'S MUSIC||||931 SHELBY STREET|INDIANAPOLIS|IN|46203|317-638-3524|1-317-263-3774||0000103272
ASTRO AUDIO VIDEO LIGHTING INC||||6615 SAN FERNANDO ROAD|GLENDALE|CA|91201|(818) 549-9915|1-818-549-9921|craigm@astroavl.com|0000103276
ATLANTA SOUNDWORKS, INC.||||580 MARKSMEN CT|FAYETTEVILLE|GA|30214|770-716-7400|1-770-716-9952|donna@atlantasoundworks.com|0000103280
ATTINA'S MUSIC STORE, INC.||||811 MAIN STREET|FOREST PARK|GA|30297|404-361-7939|1-404-361-9949|JOHN@ATTINASMUSIC.COM|0000103283
AUDIO & LIGHT RENTAL INC||||2209 RANDLEMAN ROAD|GREENSBORO|NC|27406|336-274-1234|336-274-4022|JHOYLE@AUDIO-LIGHT.COM|0000103285
AUDIO ACOUSTICS INC||||PO BOX 4487|SPRINGFIELD|MO|65808|(417) 869-0770|1-417-869-6568|dstamps@aaivs.com|0000103288
ACS SOUND AND LIGHTING|AUDIO COMMUNICATIONS SYSTEMS INC|||PO BOX 1441|Columbia|SC|29202|803-791-7200|803-791-7201|troy@acsweb.com|0000103294
AUDIO ELECTRONICS, INC.|DIVISION OF CUMBERLAND BUSINESS SVC|||2501 WHITE AVENUE|NASHVILLE|TN|37204|(615) 254-7474|1-615-254-7477|paul@audioelectronics.biz|0000103298
AUDIO ELECTRONICS||||10870 PLANO RD., SUITE C|DALLAS|TX|75238|214-349-5000|1-214-349-5066|parts@audioelectronics.com|0000103299
AUDIOLINES INC.|CUSTOMER DELETED / NEW OWNERSHIP|||5070 N KIMBERLY AVE.|CHICAGO|IL|60630|773-304-0505|773-304-0511|sales@audiolines.com|0000103309
AUDIO PRO DJ LIGHTING||||550 8TH AVE|NEW YORK|NY|10018|(212) 354-1919|1-646-366-8190|BASICP@AOL.COM|0000103311
AUDIO SYSTEMS DESIGN CENTER,INC.||||2650 EASTON ST N.E.|NORTH CANTON|OH|44721|330-492-3394|1-330-492-3396|BOB@AUDIOSYSTEMSDESIGN.COM|0000103315
